Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms,Price_Category
336,0,1,-0.6063088601421504,-0.7716194910877776,0.035035998063958906,-0.3744412510906437,-0.6353173565318178,-0.36103150191452144,-0.9236744049837382,-1.0550338938495836,-1.157282153851739,-1.2245740591446561,1
2584,0,1,-0.5042802983330174,-0.47985580214123436,0.035036105554783266,-0.3744412510906437,-0.3714649789228846,-0.3578136862718926,-0.8519916936394055,-0.10832105751811687,-0.1592180299895281,-0.20991126022253773,2
25,0,2,-0.8307716961222429,-0.7850489038270874,0.035036105554783266,-0.3744412510906437,-0.4901985488469045,-0.3590778973654642,-0.9236744049837382,0.008774386264190661,-1.157282153851739,-1.2245740591446561,2
829,0,1,-0.17778890054379187,-0.32554468331130865,0.035036105554783266,-0.3744412510906437,-0.3978502166837779,-0.3578136862718926,-0.8519916936394055,-0.5935400860016657,-0.1592180299895281,-0.20991126022253773,2
2818,0,2,-0.6947336137100656,-0.810767423632075,-1.0618090421445865,-0.3744412510906437,-0.7138398241082362,-0.3615432036462529,0.15156626518125196,-1.3496858275501613,-1.157282153851739,-1.2245740591446561,1
1591,0,2,-0.5722993395391061,-0.3889836988302781,0.035036105554783266,-0.3744412510906437,-0.33980269360981263,-0.35718158066821726,-0.13516458019607874,0.14347241309874048,-0.1592180299895281,-0.20991126022253773,2
2611,0,1,-0.7627526549161543,-0.6701728486981426,0.035036105554783266,0.8795761294356231,-0.41104283556422455,-0.3581297390452855,-0.2785300028847441,0.2582718677872773,-1.157282153851739,-1.2245740591446561,2
2748,0,2,-0.6403183807451946,-0.8141965596060733,-1.0618090421445865,-0.3744412510906437,-0.7065574984862296,-0.360974245611099,-0.4218954255734095,-1.3443285196646964,-1.157282153851739,-1.2245740591446561,1
2014,0,0,-0.7627526549161543,-0.9170448789851303,-1.0618090421445865,-0.3744412510906437,-0.6089321187709243,-0.36050018443283216,-0.9236744049837382,-0.7672699274303181,-1.157282153851739,-1.2245740591446561,1
1857,0,1,-0.09616605109648549,-0.35983604305129213,0.035036105554783266,-0.3744412510906437,-0.48756002507081514,-0.3590778973654642,0.7967106672802461,-0.9103865809420272,-0.1592180299895281,-0.20991126022253773,2
1137,0,1,-0.776356463157372,-0.7377411409423792,-1.0618090421445865,-0.3744412510906437,-0.4901985488469045,0.016392797425310256,-0.5652608482620748,-0.12209699208074128,-1.157282153851739,-0.20991126022253773,2
1123,0,2,-0.8443755043634606,-1.0593797817469552,0.035036105554783266,-0.3744412510906437,-0.7223886411427657,-0.36084779289646446,-0.4218954255734095,-1.3022353862788996,-1.157282153851739,-1.2245740591446561,1
1403,0,1,0.28474057965761096,0.06023311376350555,1.131881253254153,-0.3744412510906437,-0.12080522019439814,-0.3546531585379635,-0.13516458019607874,-0.2958268335093936,0.8388460938726829,0.8047515386995807,0
2519,0,0,-0.7083374219512834,-0.8141965596060733,0.035036105554783266,-0.3744412510906437,-0.5297764054882445,-0.3593939501388571,-0.8519916936394055,-0.45271942158372724,-1.157282153851739,-1.2245740591446561,2
1304,0,1,-0.23220413350866279,-0.1969520842863706,0.035036105554783266,-0.3744412510906437,-0.0020716502703782337,-0.35338894744439187,-0.06348186885174607,0.6646619373846975,-0.1592180299895281,-0.20991126022253773,0
2759,0,2,-0.028147009890396833,-0.35983604305129213,0.035036105554783266,-0.3744412510906437,-0.41104283556422455,-0.3581297390452855,0.07988355383691928,-0.7481366849822285,-0.1592180299895281,-0.20991126022253773,2
1365,0,1,-0.6403183807451946,-0.6770311206461394,0.035036105554783266,-0.3744412510906437,-0.21315355235752473,-0.3628705306461791,1.0834415126575767,0.8575250212614394,-1.157282153851739,-1.2245740591446561,0
2578,0,2,-0.5042802983330174,-0.7370410001911105,0.035036105554783266,-0.3744412510906437,-0.45589773975774317,-0.3587618445920713,0.15156626518125196,-0.4351168385314849,-1.157282153851739,-1.2245740591446561,2
1576,0,2,-0.6199126683833681,-0.5141471618812178,0.035036105554783266,-0.3744412510906437,-0.35827236004243795,-0.35749763349849967,-0.9236744049837382,0.1641363149426771,-1.157282153851739,-1.2245740591446561,2
2753,0,1,-0.776356463157372,-0.7113224803861229,-1.0618090421445865,-0.3744412510906437,-0.5482460719208698,-0.3597732134669286,0.008200842492586603,-0.4282288712501727,-1.157282153851739,-1.2245740591446561,1
714,0,2,-0.6892920904135785,-0.4813687523640744,-1.0618090421445865,-0.3744412510906437,-0.43215102577293923,0.08592440757174998,-0.20684729154041143,-0.021838801652752482,-0.1592180299895281,-0.20991126022253773,2
2776,0,0,-0.5042802983330174,-0.5913027212961807,0.035036105554783266,-1.6284586316169105,-0.43742807332511785,-0.35844579181867836,-0.6369435596064075,-0.36317584692666854,-1.157282153851739,-1.2245740591446561,2
965,0,1,-0.273015558232316,-0.3296591641721319,0.035036105554783266,-0.3744412510906437,-0.3055018845206513,0.2376297388003457,-0.9236744049837382,-0.21164056673779996,-0.1592180299895281,-0.20991126022253773,2
2688,0,2,0.31194819614004643,-0.02549528558645316,0.035036105554783266,-0.3744412510906437,-0.1867683145966314,-0.3552852640847493,-0.8519916936394055,-0.45960738886503943,0.8388460938726829,0.8047515386995807,0
1950,0,2,0.584024360964401,0.11167021955580514,-1.0618090421445865,-0.3744412510906437,-0.09441998243350483,0.49047195751467193,0.15156626518125196,-0.45884205916711585,0.8388460938726829,1.8194143376216991,0
448,0,2,0.8887496655676782,0.8646256287774018,-1.0618090421445865,0.8795761294356231,0.7103297692737411,1.4544329163630407,-0.7803089822950728,0.6883871580203285,1.836910217734894,0.8047515386995807,3
580,0,1,-0.5042802983330174,-0.368408882986288,0.035036105554783266,-0.3744412510906437,-0.41104283556422455,0.07563397831966236,-0.9236744049837382,-0.2613869971028326,-0.1592180299895281,-0.20991126022253773,2
1794,0,1,0.9513271834772797,1.0030227653712924,0.035036105554783266,0.8795761294356231,0.9609895280022275,1.7546830510863032,2.2303648941668994,1.025132225106703,0.8388460938726829,0.8047515386995807,3
2938,0,2,-0.08256224285526775,0.009258474965203248,-1.0618090421445865,-0.3744412510906437,-0.17357569571618475,0.3956561254967996,-0.5652608482620748,-0.05933995685100783,-0.1592180299895281,-0.20991126022253773,0
1125,0,2,0.3527596208636996,0.06023311376350555,1.131881253254153,0.8795761294356231,0.037506206370961734,-0.35338894744439187,-0.5652608482620748,-0.01724682346521101,0.8388460938726829,0.8047515386995807,0
3084,0,1,0.10789107252178047,0.3174183118133817,1.131881253254153,0.8795761294356231,0.18262501405587495,-0.3508605252572486,-0.2785300028847441,0.5996089130611933,0.8388460938726829,0.8047515386995807,3
1719,0,1,-0.8443755043634606,-0.6856039605811353,0.035036105554783266,-0.3744412510906437,-0.47700592996645785,-0.3587618445920713,-1.1387225390167361,0.12127785185895672,-1.157282153851739,-1.2245740591446561,2
1406,0,2,-0.8103659837604164,-0.762759519996098,0.035036105554783266,-0.3744412510906437,-0.5561616432491377,-0.35986802929894646,-0.9236744049837382,-0.4075649694062361,-1.157282153851739,-1.2245740591446561,1
398,0,0,0.3799672373461351,1.919807620901006,-1.0618090421445865,-0.3744412510906437,1.2406730482676966,2.0896989908827854,-0.8519916936394055,2.450176122640406,0.8388460938726829,-0.20991126022253773,3
2726,0,1,-0.36824221592084005,-0.0191382175240704,-1.0618090421445865,-1.6284586316169105,-0.041649506911718204,0.5536825121932535,0.008200842492586603,0.8192585363652604,-0.1592180299895281,-0.20991126022253773,0
1192,0,0,-0.19139270878500958,-0.02035158162545564,0.035036105554783266,0.8795761294356231,0.44647739166480804,-0.34769999752331954,0.2949316878699173,1.9175066528855957,-0.1592180299895281,-0.20991126022253773,3
1193,0,1,0.3799672373461351,0.48373140655230157,1.131881253254153,0.8795761294356231,0.3145512028603415,-0.34928026139028406,0.008200842492586603,0.5314945699459949,0.8388460938726829,0.8047515386995807,3
2369,0,2,0.7731172955173274,0.831788707913134,1.131881253254153,0.8795761294356231,0.15623977629498165,-0.3628705306461791,-0.4218954255734095,-0.13816891573713644,0.8388460938726829,0.8047515386995807,3
1625,0,2,0.7880814845826669,0.4151486870723346,1.131881253254153,-0.3744412510906437,-0.14719045795529145,-0.3549692113113564,1.5852204920679056,-0.6662464073044057,0.8388460938726829,0.8047515386995807,0
2917,0,1,-0.6335164766245858,-0.7747614959050922,0.035036105554783266,-0.3744412510906437,-0.5640772145774058,-0.3599628451309643,-0.4218954255734095,-0.7175234970652854,-1.157282153851739,-1.2245740591446561,1
2924,0,2,-0.7654734165643978,-0.8227693995410692,0.035036105554783266,-0.3744412510906437,-0.5693542621295844,-0.36002605568564294,0.15156626518125196,-0.5575695901992574,-1.157282153851739,-1.2245740591446561,1
1450,0,0,1.332233814231376,0.9175171072630927,2.228726400953523,0.8795761294356231,0.024313587490515078,-0.35307289467099895,-0.8519916936394055,-0.6440518460646218,1.836910217734894,1.8194143376216991,0
1177,0,1,0.10789107252178047,0.43275170566347443,-1.0618090421445865,0.8795761294356231,0.42009215390391474,1.106774865630842,-0.49357813691774216,1.1736061865038774,0.8388460938726829,0.8047515386995807,3
1376,0,2,2.828652720765327,2.5206381751073206,2.228726400953523,2.13359350996189,5.129857094223371,-0.29333892049973936,0.15156626518125196,3.588986713150691,1.836910217734894,1.8194143376216991,3
2649,0,1,-0.6403183807451946,-0.702749640451127,-1.0618090421445865,0.8795761294356231,-0.7144730698144977,-0.3616264094420913,-0.7803089822950728,-1.3802990154671044,-1.157282153851739,-1.2245740591446561,1
480,0,2,-0.8280509344739994,-0.7541866800611022,0.035036105554783266,-1.6284586316169105,-0.47964445374254716,-0.3590778973654642,-0.8519916936394055,0.06158213542091758,-1.157282153851739,-1.2245740591446561,2
3045,0,1,-0.5042802983330174,-0.771332359931094,-1.0618090421445865,-0.3744412510906437,-0.7329427362471229,-0.3611006351151788,-0.5652608482620748,-1.506578415624495,-1.157282153851739,-1.2245740591446561,1
2152,0,2,-0.5314879148154529,-0.6804602566201378,0.035036105554783266,-0.3744412510906437,-0.4717288824142792,-0.3590778973654642,1.5852204920679056,-0.460372718562963,-1.157282153851739,-1.2245740591446561,2
1954,0,2,-0.7083374219512834,-0.7143576804771073,-1.0618090421445865,-0.3744412510906437,-0.47700592996645785,0.03219543609495565,-0.7086262709507402,-0.19786463217517555,-1.157282153851739,-0.20991126022253773,2
2849,0,1,-0.6335164766245858,-0.771332359931094,0.035036105554783266,-0.3744412510906437,-0.5851854047861205,-0.3602156873496787,0.008200842492586603,-0.810893720211962,-1.157282153851739,-1.2245740591446561,1
504,0,2,-0.31382698295596917,-0.43830098991901134,-1.0618090421445865,-1.6284586316169105,-0.35827236004243795,0.17441918412176416,-0.3502127142290768,-0.33026666991595466,-0.1592180299895281,-0.20991126022253773,2
1979,0,2,-0.4634688736093642,-0.4987160499982253,0.035036105554783266,-0.3744412510906437,-0.3978502166837779,-0.3578136862718926,-0.8519916936394055,-0.2713362831758391,-0.1592180299895281,-0.20991126022253773,2
2971,0,1,-0.6947336137100656,-0.7799051998660899,-1.0618090421445865,-0.3744412510906437,-0.7276656886949443,-0.36097421400582164,0.22324897652558465,-1.4155041815715892,-1.157282153851739,-1.2245740591446561,1
959,0,2,0.1759101137278691,0.09452447350348904,1.131881253254153,-0.3744412510906437,-0.12872079152266613,-0.3628705306461791,0.15156626518125196,-0.21852853401911218,0.8388460938726829,0.8047515386995807,0
554,0,2,-0.776356463157372,-0.6856039605811353,0.035036105554783266,-0.3744412510906437,-0.4427051208772965,-0.35844579181867836,0.22324897652558465,0.12816581914026892,-1.157282153851739,-1.2245740591446561,2
1922,0,0,-0.3274307911971869,-0.28157382704526945,-1.0618090421445865,0.8795761294356231,-0.38465759780333125,0.14281390678247338,-0.8519916936394055,-0.4006770021249239,-0.1592180299895281,-0.20991126022253773,2
2566,0,2,0.584024360964401,0.4888751105132991,1.131881253254153,0.8795761294356231,-0.01526426915082489,-0.35338894744439187,-0.7086262709507402,-0.3111334274678652,0.8388460938726829,0.8047515386995807,0
1828,0,2,2.3810874296292632,4.260884590168241,2.228726400953523,0.8795761294356231,3.546742828569772,4.8520002303368,1.4418550693792402,2.606303381016816,1.836910217734894,1.8194143376216991,3
421,0,0,-0.5450917230566705,-0.6255940810361641,0.035036105554783266,-0.3744412510906437,-0.3635494075946166,-0.35749763349849967,0.22324897652558465,-0.0065322076942809105,-0.1592180299895281,-0.20991126022253773,2
440,0,1,-0.6131107642627592,-0.2847282885419233,1.131881253254153,-0.3744412510906437,-0.6521775234610285,-0.3628705306461791,-0.9236744049837382,-1.1223829072668585,-1.157282153851739,-0.20991126022253773,1
2376,0,1,-0.19139270878500958,-0.368408882986288,0.035036105554783266,-0.3744412510906437,-0.661702594292711,-0.36261543756563613,-0.7803089822950728,-1.3626964324148623,-0.1592180299895281,-0.20991126022253773,1
366,0,1,-0.6947336137100656,-0.7971609661455389,-1.0618090421445865,-0.3744412510906437,-0.7382197837993016,-0.36129026677921455,-1.210405250361069,-1.4660159416345453,-1.157282153851739,-1.2245740591446561,1
2482,0,2,-0.9123945455695492,-0.8073382876580766,0.035036105554783266,-0.3744412510906437,-0.5693542621295844,-0.3628705306461791,0.07988355383691928,-0.2613869971028326,-1.157282153851739,-1.2245740591446561,1
1306,0,2,-0.6811298054688478,-0.771332359931094,0.035036105554783266,-0.3744412510906437,-0.7237079030308103,-0.3628705306461791,-0.9236744049837382,-1.4032589064048118,-1.157282153851739,-1.2245740591446561,1
115,0,1,0.039872031315691815,0.23168991246342296,0.035036105554783266,-0.3744412510906437,0.011120968610068421,-0.35307289467099895,1.0117588013132441,0.27128247265197813,-0.1592180299895281,-0.20991126022253773,0
2500,0,2,-0.7899602713985897,-0.7390113621756949,-1.0618090421445865,-1.6284586316169105,-0.47700592996645785,0.03219543609495565,-0.9953571163280709,-0.020308142256905325,-0.1592180299895281,-0.20991126022253773,2
2171,0,1,-0.7083374219512834,-0.7970508797360816,-1.0618090421445865,-0.3744412510906437,-0.7291432620095544,-0.36153069840702756,-0.9236744049837382,-1.4162695112695127,-1.157282153851739,-1.2245740591446561,1
1992,0,2,-0.3764045008655707,-0.16608986052038544,0.035036105554783266,-0.3744412510906437,-0.2527314089988647,-0.35623342240492806,1.4418550693792402,0.11209389548387377,-0.1592180299895281,-0.20991126022253773,0
1303,0,1,-0.23220413350866279,-0.11122368493641187,0.035036105554783266,3.3876108904881566,0.08499963434056969,0.6914345885038709,0.36661439921425,0.9332926613558736,-0.1592180299895281,-0.20991126022253773,0
1587,0,1,0.9921386082009329,0.831788707913134,2.228726400953523,-0.3744412510906437,0.4596700105452547,-0.34864815584349823,-0.3502127142290768,0.1939841731616967,0.8388460938726829,0.8047515386995807,3
2853,0,2,-0.686571328765335,-0.5981609932441774,0.035036105554783266,-0.3744412510906437,-0.5139452628317085,-0.3628705306461791,-0.5652608482620748,-0.41292227729170117,-0.1592180299895281,-0.20991126022253773,2
1457,0,2,-0.49611801338828676,-0.4027002427262715,0.035036105554783266,-0.3744412510906437,-0.4901985488469045,-0.35169331262750736,0.7250279559359134,-0.5774681623452705,-0.1592180299895281,-0.20991126022253773,2
777,0,2,0.31194819614004643,0.06023311376350555,1.131881253254153,0.8795761294356231,-0.19996093347707808,-0.3556013168581422,0.07988355383691928,-0.48792458768821184,0.8388460938726829,0.8047515386995807,0
1831,0,1,0.10789107252178047,0.9031894810491247,-1.0618090421445865,-0.3744412510906437,0.2617807273385549,0.9171432015950974,1.0834415126575767,0.790941337542088,0.8388460938726829,-0.20991126022253773,3
2362,0,1,-0.5042802983330174,-0.7456138401261063,0.035036105554783266,-0.3744412510906437,-0.7316234743590783,-0.3610690298378395,-0.3502127142290768,-1.5012211077390298,-1.157282153851739,-1.2245740591446561,1
1428,0,2,-0.6403183807451946,-0.7113224803861229,0.035036105554783266,-0.3744412510906437,-0.47700592996645785,-0.3587618445920713,0.07988355383691928,-0.3203173838429481,-1.157282153851739,-1.2245740591446561,2
2898,0,1,0.1759101137278691,0.008796074153530323,0.035036105554783266,-0.3744412510906437,-0.14719045795529145,-0.3549692113113564,0.6533452445915807,-0.2613869971028326,-0.1592180299895281,-0.20991126022253773,0
1483,0,1,-0.028147009890396833,-0.24838912389634582,0.035036105554783266,-0.3744412510906437,-0.566003336933951,-0.3565494751783209,-0.5652608482620748,-1.1568227436734195,-0.1592180299895281,-0.20991126022253773,1
1507,0,0,0.9241195669948442,1.8221032762132319,-1.0618090421445865,-0.3744412510906437,2.6232595069385063,3.7458155234616224,0.22324897652558465,3.7351646854540945,1.836910217734894,0.8047515386995807,3
1540,0,2,-0.7532299891473019,-0.742184704152108,0.035036105554783266,-0.3744412510906437,-0.5535231194730484,-0.35983642388412423,-0.9236744049837382,-0.4963432143653712,-1.157282153851739,-1.2245740591446561,1
1556,0,2,1.1485824029749367,0.8679950069133494,-1.0618090421445865,0.8795761294356231,0.7129682930498304,1.4575934440969698,0.8683933786245788,0.45113495166401907,0.8388460938726829,0.8047515386995807,3
3202,0,1,-0.09616605109648549,0.14006014121609828,-1.0618090421445865,-0.3744412510906437,0.30135858397989485,0.9645511176040337,0.15156626518125196,1.2692723987443246,-0.1592180299895281,-0.20991126022253773,3
3213,0,1,-0.6675259972276302,-0.8313422360469291,0.035036105554783266,-0.3744412510906437,-0.7593279740080162,-0.36287053064384034,-1.1387225390167361,-1.5731620993438462,-1.157282153851739,-1.2245740591446561,1
1112,0,2,-0.19819461290561846,-0.32554468331130865,0.035036105554783266,-0.3744412510906437,-0.23162321879015005,-0.35591736963153514,0.008200842492586603,-0.08076918839286804,-0.1592180299895281,-0.20991126022253773,0
2095,0,0,1.9852166098098272,1.5176159027128036,4.422416696352262,5.89564565154069,1.8317023741117069,-0.33126525330688833,1.0834415126575767,1.174371516201801,2.8349743415971047,2.8340771365438178,3
863,0,1,-0.5042802983330174,-0.28610961961032766,0.035036105554783266,2.13359350996189,-0.3318871222815446,0.20126772657800754,0.008200842492586603,0.04474488206659886,-0.1592180299895281,-0.20991126022253773,2
958,0,2,-0.7355450384337188,-0.6684582807111435,0.035036105554783266,-0.3744412510906437,-0.47700592996645785,-0.3587618445920713,-0.4218954255734095,-0.1427608939246779,-1.157282153851739,-1.2245740591446561,2
